path,breed,split
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\afghan_hound\n02088094_913.jpg,afghan_hound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\afghan_hound\n02088094_5812.jpg,afghan_hound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\afghan_hound\n02088094_3252.jpg,afghan_hound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\afghan_hound\n02088094_4511.jpg,afghan_hound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\afghan_hound\n02088094_1254.jpg,afghan_hound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\afghan_hound\n02088094_11432.jpg,afghan_hound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\afghan_hound\n02088094_3630.jpg,afghan_hound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\afghan_hound\n02088094_3396.jpg,afghan_hound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\afghan_hound\n02088094_5413.jpg,afghan_hound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\afghan_hound\n02088094_2822.jpg,afghan_hound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\afghan_hound\n02088094_3564.jpg,afghan_hound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\afghan_hound\n02088094_5521.jpg,afghan_hound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\afghan_hound\n02088094_12364.jpg,afghan_hound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\afghan_hound\n02088094_1430.jpg,afghan_hound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\afghan_hound\n02088094_3374.jpg,afghan_hound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\afghan_hound\n02088094_649.jpg,afghan_hound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\afghan_hound\n02088094_185.jpg,afghan_hound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\afghan_hound\n02088094_5559.jpg,afghan_hound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\afghan_hound\n02088094_4310.jpg,afghan_hound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\afghan_hound\n02088094_1301.jpg,afghan_hound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\afghan_hound\n02088094_537.jpg,afghan_hound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\afghan_hound\n02088094_980.jpg,afghan_hound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\afghan_hound\n02088094_6241.jpg,afghan_hound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\afghan_hound\n02088094_227.jpg,afghan_hound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\afghan_hound\n02088094_1829.jpg,afghan_hound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\afghan_hound\n02088094_3944.jpg,afghan_hound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\afghan_hound\n02088094_907.jpg,afghan_hound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\afghan_hound\n02088094_272.jpg,afghan_hound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\afghan_hound\n02088094_11006.jpg,afghan_hound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\afghan_hound\n02088094_6035.jpg,afghan_hound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\afghan_hound\n02088094_4598.jpg,afghan_hound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\afghan_hound\n02088094_115.jpg,afghan_hound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\afghan_hound\n02088094_11584.jpg,afghan_hound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\afghan_hound\n02088094_1007.jpg,afghan_hound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\afghan_hound\n02088094_1661.jpg,afghan_hound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\afghan_hound\n02088094_5244.jpg,afghan_hound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\afghan_hound\n02088094_173.jpg,afghan_hound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\afghan_hound\n02088094_4195.jpg,afghan_hound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\afghan_hound\n02088094_4406.jpg,afghan_hound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_7026.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_3024.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_7506.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_5993.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_10038.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_7578.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_7060.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_6790.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_7988.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_6748.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_8734.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_1180.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_2802.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_9818.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_684.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_7590.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_288.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_2757.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_4991.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_1591.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_607.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_10469.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_5697.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_9232.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_7340.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_4019.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_10476.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_8653.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_1398.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_806.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_9829.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_5312.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_3635.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_2020.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_3160.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_5519.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_6754.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_3422.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_5932.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_9762.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_1815.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_8662.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_4382.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_8945.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_4461.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_4335.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_2675.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_2599.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_5936.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_4367.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_8719.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_3692.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_7105.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_8403.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_124.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_10895.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_2435.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_328.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_4758.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_10493.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_7657.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_8095.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_204.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_2514.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_4508.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_308.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_678.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_7580.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_8738.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_6117.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_8669.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_1105.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_4796.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_4734.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_4102.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_4742.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_385.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_5068.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_4732.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_10575.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_2344.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_6076.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_291.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_1948.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_9798.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_9333.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_2139.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_9844.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_2600.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_3365.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_2005.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_8512.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_3589.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_10215.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_2770.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_9282.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_5241.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_7008.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_233.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_2192.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_6092.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_7170.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_6563.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_849.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_5956.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_2557.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_8037.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_6746.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_10169.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_6813.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_1849.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_6044.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_6038.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_1739.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_7753.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_219.jpg,african_hunting_dog,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\african_hunting_dog\n02116738_8226.jpg,african_hunting_dog,train
